timestamp,7_z,7_vx,8_z,8_vx,9_z,9_vx,10_z,10_vx,11_z,11_vx,164_z,164_vx
0.0,,,,,,,,,1.3088280572416535,2553.75,,
16.683333333333334,,,,,,,,,1.3074961799511433,2553.5,,
33.36666666666667,,,,,,,,,1.3105435682546556,2553.75,,
50.050000000000004,,,,,,,,,1.3105435682546556,2553.75,,
66.73333333333333,,,,,,,,,1.3105435682546556,2553.75,,
83.41666666666667,,,,,,,,,1.3105435682546556,2553.75,,
100.10000000000001,,,,,,,,,1.3105435682546556,2553.75,,
116.78333333333333,,,,,,,,,1.3105435682546556,2553.75,,
133.46666666666667,,,,,,,,,1.3105435682546556,2553.75,,
150.15,,,,,,,,,1.3105435682546556,2553.75,,
166.83333333333334,1.5083338592567563,2169.0,,,,,,,1.3105435682546556,2553.75,,
183.51666666666668,1.5193111009267082,2164.75,,,,,,,1.3088280572416535,2553.75,,
200.20000000000002,1.5166894109080393,2165.0,,,,,,,1.3105435682546556,2553.75,,
216.88333333333335,1.5166894109080393,2165.0,,,,,,,1.3105435682546556,2553.75,,
233.56666666666666,1.519743337210306,2164.75,,,,,,,1.3105435682546556,2553.75,,
250.25000000000003,1.519743337210306,2164.75,,,,,,,1.3105435682546556,2553.75,,
266.93333333333334,1.5225216585452301,2164.5,,,,,,,1.3105435682546556,2553.75,,
283.6166666666667,1.5225216585452301,2164.5,,,,,,,1.3105435682546556,2553.75,,
300.3,1.5225216585452301,2164.5,,,,,,,1.3088280572416535,2553.75,,
316.98333333333335,1.5225216585452301,2164.5,,,,,,,1.3088280572416535,2553.75,,
333.6666666666667,1.5225216585452301,2164.5,,,,,,,1.3088280572416535,2553.75,,
350.35,1.5225216585452301,2164.5,,,,,,,1.3088280572416535,2553.75,,
367.03333333333336,1.5225216585452301,2164.5,,,,,,,1.3088280572416535,2553.75,,
383.7166666666667,1.5225216585452301,2164.5,,,,,,,1.3088280572416535,2553.75,,
400.40000000000003,1.5225216585452301,2164.5,,,,,,,1.3088280572416535,2553.75,,
417.08333333333337,1.5225216585452301,2164.5,,,,,,,1.3088280572416535,2553.75,,
433.7666666666667,1.5225216585452301,2164.5,,,,,,,1.3088280572416535,2553.75,,
450.45000000000005,1.5225216585452301,2164.5,,,,,,,1.3088280572416535,2553.75,,
467.1333333333333,1.5225216585452301,2164.5,,,,,,,1.3088280572416535,2553.75,,
483.81666666666666,1.5225216585452301,2164.5,,,,,,,1.3088280572416535,2553.75,,
500.50000000000006,1.5220804043565574,2165.0,,,,,,,1.3088280572416535,2553.75,,
517.1833333333333,1.5225216585452301,2164.5,,,,,,,1.3088280572416535,2553.75,,
533.8666666666667,1.5225216585452301,2164.5,,,,,,,1.3088280572416535,2553.75,,
550.55,1.5219387512571922,2165.0,,,,,,,1.3088280572416535,2553.75,,
567.2333333333333,1.519743337210306,2164.75,,,,,,,1.3113206072291745,2554.0,,
583.9166666666666,1.519743337210306,2164.75,,,,,,,1.3088280572416535,2553.75,,
600.6,1.519743337210306,2164.75,,,,,,,1.3088280572416535,2553.75,,
617.2833333333334,1.519743337210306,2164.75,,,,,,,1.3088280572416535,2553.75,,
633.9666666666667,1.519743337210306,2164.75,,,1.6559429607063687,1891.5,,,1.3088280572416535,2553.75,,
650.6500000000001,1.519743337210306,2164.75,,,1.6468184449179417,1890.75,,,1.3088280572416535,2553.75,,
667.3333333333334,1.519743337210306,2164.75,,,1.6490139455603243,1890.0,,,1.3088280572416535,2553.75,,
684.0166666666668,1.519743337210306,2164.75,,,1.6372974601126087,1888.75,,,1.3088280572416535,2553.75,,
700.7,1.519743337210306,2164.75,,,1.614055422009339,1887.5,,,1.3088280572416535,2553.75,,
717.3833333333333,1.519743337210306,2164.75,,,1.5938922293111284,1886.25,,,1.3088280572416535,2553.75,,
734.0666666666667,1.519743337210306,2164.75,,,1.59899881443911,1886.5,,,1.3088280572416535,2553.75,,
750.75,1.519743337210306,2164.75,,,1.5882048846960648,1886.25,,,1.3088280572416535,2553.75,,
767.4333333333334,1.519743337210306,2164.75,,,1.5931497918471502,1886.5,,,1.3088280572416535,2553.75,,
784.1166666666667,1.519743337210306,2164.75,,,1.5981361563140346,1886.5,,,1.3088280572416535,2553.75,,
800.8000000000001,1.519743337210306,2164.75,,,1.5938922293111284,1886.25,,,1.3088280572416535,2553.75,,
817.4833333333333,1.519743337210306,2164.75,,,1.5981361563140346,1886.5,,,1.3074961799511433,2553.5,,
834.1666666666667,1.519743337210306,2164.75,,,1.5938922293111284,1886.25,,,1.3088280572416535,2553.75,,
850.85,1.519743337210306,2164.75,,,1.5938922293111284,1886.25,,,1.3088280572416535,2553.75,,
867.5333333333334,1.519743337210306,2164.75,,,1.5938922293111284,1886.25,,,1.3088280572416535,2553.75,,
884.2166666666668,1.519743337210306,2164.75,,,1.5938922293111284,1886.25,,,1.3095983959915214,2554.0,,
900.9000000000001,1.519743337210306,2164.75,,,1.5930592301339968,1886.25,,,1.3088280572416535,2553.75,,
917.5833333333334,1.519743337210306,2164.75,,,1.5938922293111284,1886.25,,,1.3088280572416535,2553.75,,
934.2666666666667,1.519743337210306,2164.75,,,1.5930592301339968,1886.25,,,1.3074961799511433,2553.5,,
950.95,1.5138648091207505,2164.75,,,1.5930592301339968,1886.25,,,1.3074961799511433,2553.5,,
967.6333333333333,1.519743337210306,2164.75,,,1.5930592301339968,1886.25,,,1.3074961799511433,2553.5,,
984.3166666666667,1.519743337210306,2164.75,,,1.5930592301339968,1886.25,,,1.3074961799511433,2553.5,,
1001.0000000000001,1.5173508996540654,2164.75,,,1.5938922293111284,1886.25,,,1.3094422267523904,2553.5,,
1017.6833333333333,1.5173508996540654,2164.75,,,1.5930592301339968,1886.25,,,1.3141873212405868,2553.75,,
1034.3666666666666,1.5173508996540654,2164.75,,,1.5938922293111284,1886.25,,,1.3096561751361904,2553.75,,
1051.05,1.5173508996540654,2164.75,,,1.5930592301339968,1886.25,,,1.311753018475202,2553.5,,
1067.7333333333333,1.5173508996540654,2164.75,,,1.5930592301339968,1886.25,,,1.311753018475202,2553.5,,
1084.4166666666667,1.5173508996540654,2164.75,,,1.5930592301339968,1886.25,,,1.3119326081954499,2553.75,,
1101.1,1.5173508996540654,2164.75,,,1.5930592301339968,1886.25,,,1.3119326081954499,2553.75,,
